longitude,latitude
5.2411547,52.0857146
5.2090416,51.6947267
55.25574,25.2224204
55.3774674,25.2970246
5.120107,52.0711278
5.1078576,52.0557512
53.7085811,23.6356152
-123.0562702,49.2712341
55.3351192,25.2818609
55.3022272,25.2766553
8.665129499999999,50.1077677
55.3296953,25.276942
55.309236,25.272342
55.4454907,25.3054191
-121.4124823,38.4811034
-4.2533116,55.861774
-2.8007423,54.0505681
8.6733262,50.1023978
55.4367058,25.2347786
55.3682431,25.3117541
55.3195453,25.2326705
55.3684324,25.2967972
55.300287,25.263905
55.5894722,25.2311606
-78.87148049999999,40.2949712
55.2942474,25.2509328
55.3797079,25.324955
55.2827227,25.1993484
8.762054899999999,50.1063853
-73.5821575,40.6559554
55.8731059,25.2808071
-3.3667065,55.9449096
55.2256443,25.185453
55.2061257,25.1130514
55.227488,25.0760224
-82.42845,34.847372199999995
-73.4723944,41.3953944
55.3645884,25.286434
55.286205,25.2483841
55.6243439,25.2965634
55.3958243,25.2784569
55.3350026,25.2564617
55.3322599,25.2506669
55.3157362,25.2675931
55.3215462,25.2324573
55.3097355,25.1773552
-75.875541,43.0925454
55.5018493,25.4129359
8.6747692,50.1147143
8.55325,49.5005477
55.4513426,25.3026712
55.3911843,25.3295207
-3.994443,55.789455
55.3730188,25.3088687
54.369742,24.4704335
55.3874232,25.2125876
55.3501066,25.2774748
8.6586837,50.1077147
-114.564798,35.163663
8.6789084,50.1155673
55.144057,25.0736725
55.306903,25.2577272
-122.2526944,37.8507722
55.3755405,25.3349049
-71.96087279999999,41.4740815
-79.755561,43.690746
55.3503854,25.279915
55.4753804,25.3984508
55.4036101,25.3130679
55.3010526,25.2742886
55.2867912,25.2411784
55.2554694,25.2195929
51.4509125,25.2512723
55.242922,25.145864
55.3285848,25.2759357
55.607563,25.296988
-119.4210586,49.8915748
55.37232,25.297858
55.285542,25.2554862
-96.0894758,29.3246193
55.3324393,25.2629831
55.3709469,25.2437125
55.3175059,25.2678538
53.7041679,23.6494413
8.677302899999999,50.1167559
55.3309395,25.2788468
5.3601363,52.1690917
55.3064865,25.2704348
-3.9283315,54.9407973
55.3259529,25.2563431
55.2707828,25.2048493
55.4411042,25.2964068
6.5176382,53.2159044
-3.5489401,54.6439311
51.5449104,25.2726764
5.7240175,50.8532414
-110.9523341,32.1535029
55.2016422,25.1563316
55.3658152,25.2210543
55.3704543,25.2994685
55.3289714,25.2751953
55.2809179,25.1878114
55.3410436,25.2831391
55.3981314,25.1675914
-3.893761,55.6499099
55.6424559,25.3413543
55.1947042,25.1366858
55.2815363,25.2221954
55.2856248,25.257498
55.4201833,25.1621743
55.376103,25.309612
55.5103928,25.3934029
55.33875,25.2460278
-3.2007965,55.9522303
55.409224,25.157054
55.5176667,25.3912256
55.4540987,25.3550222
55.2612404,25.1876175
55.3675245,25.3023355
55.3335411,25.277712
55.3186567,25.2708681
-93.2893584,44.6841709
1.2869646,52.6566448
4.354669599999999,51.9978057
55.22252,25.131376
53.7273932,23.6594695
55.2634946,25.2076073
8.6881,50.13035
55.4316511,25.2285339
55.315002,25.2730034
8.613196799999999,50.1739684
53.6331997,23.6562011
4.906149399999999,52.3533281
55.373604,25.3015109
55.3181928,25.2764674
55.3939623,25.3253271
-82.0199765,27.9551026
-80.20202189999999,40.2205697
55.3240361,25.2653778
8.8783675,50.7565759
8.668628499999999,50.1151168
55.2724984,25.2089625
55.3481381,25.276728
55.1688377,25.000724
55.4183125,25.2115322
55.2707828,25.2048493
55.3230823,25.2317395
55.2954635,25.2672021
55.2666301,25.2006116
4.947627,51.323176
55.39,25.3322222
55.4028231,25.3340692
55.3720416,25.303332
55.6299375,25.1520625
55.4367768,25.3957448
55.3452947,25.2792853
-1.0297669,53.4979691
55.2314901,25.1940472
-2.9847115,55.9587243
-120.4796933,46.5626173
55.2241516,25.1089875
55.3069705,25.2739199
-79.18543729999999,43.8178667
-0.0312006,51.6856824
55.3155112,25.2190725
5.352906,52.1692233
55.3262328,25.2600115
55.4426493,25.3793743
55.3205577,25.2602395
50.2064373,26.2877535
55.1528929,25.0786339
-72.7036337,42.1074749
55.5589485,25.2294368
8.1252339,50.1880482
55.3364656,25.3065188
55.2962416,25.258563
55.5763107,25.2543026
55.4536193,25.2477421
55.3666502,25.2901901
54.50907,24.3615437
55.4973563,25.3952457
55.3721963,25.2956948
55.2989373,25.2577918
55.3114325,25.2321693
55.3532124,25.2824465
55.3148243,25.2622151
-74.0258925,40.1796671
55.4411444,25.2612417
55.4745545,25.3455781
55.6370134,25.3222841
55.3464619,25.277879
-77.791134,35.9430142
55.3995635,25.2857739
55.3087521,25.2522436
55.3861552,25.3448187
55.5195248,25.3840188
-80.00807569999999,37.2815926
4.672911399999999,52.4760037
-74.0402976,41.0027904
55.3125912,25.2708919
55.2156627,25.066574
-3.9344344,56.11827
54.6991981,24.4086794
55.3667355,25.2614845
4.6319715,52.3795306
55.2739907,25.1848778
55.614556,25.293228
55.3738385,25.3006829
55.3282864,25.2730935
55.4603099,25.2936151
55.3961812,25.1266903
53.6993289,23.6645067
55.3681066,25.2750202
5.2741437,52.1820699
55.287556,25.24843
55.4838491,25.3500896
-78.8171795,35.8410684
55.2769809,25.244635
-87.8877048,41.7898433
55.283148,25.1858547
16.8525714,52.3900269
55.3724634,25.2977471
55.3113642,25.2761222
-3.7627049,55.2426594
55.3246785,25.2472198
55.3983547,25.3431744
50.6145845,26.1431334
55.2042617,25.1554787
55.322709,25.258273
55.3216345,25.2853739
8.6486862,50.1212471
-95.6144808,29.7839865
55.2942733,25.2665753
55.2938163,25.2627659
55.2965757,25.2628418
55.4456037,25.4134573
55.5205401,25.3213647
5.2075776,52.0844392
4.6256362,51.7031028
8.6643591,50.1013061
55.3738078,25.3111749
55.2842364,25.2259091
55.2741083,25.1999552
-82.5605716,27.3815477
55.3189958,25.2611391
-93.2614785,44.970697
55.2784358,25.1952152
55.3013634,25.3030041
55.2275206,25.0760224
55.2732786,25.2268384
-3.5816761,55.0752604
8.7776731,50.1040326
55.3286664,25.2584292
-3.2011973,55.9423925
-91.5024973,41.9110261
54.3769147,24.4675041
55.5238211,25.4082752
55.5056393,25.3900564
5.2919181,52.1688192
55.2861157,25.1482304
55.3857929,25.3410198
5.1323159,52.1961339
5.3163221,51.5841538
-3.9888442,55.7923907
4.93561,52.3677975
55.4020268,25.3156891
55.3244833,25.26031
53.702058,23.6586321
55.3871374,25.2815923
55.227488,25.0760224
55.6132455,25.3059389
55.3004637,25.2689143
6.0929102,52.5113132
55.424783,25.3496669
55.1978797,25.1478843
55.2781156,25.1992549
8.668823,50.107429
55.3085471,25.267745
8.6900699,50.1034809
55.3199063,25.2699716
55.4000214,25.2865707
55.5632929,25.399277
55.212422,25.1498361
55.4506509,25.3887707
55.3568188,25.2771488
55.2929211,25.2606912
55.2545738,25.1761797
8.6993755,50.1203332
55.3761093,25.3010523
55.3718361,25.2920422
5.114234,52.1031134
55.3121584,25.2736636
-80.0160035,35.9756117
8.6873323,50.1035716
54.4250625,24.1555625
55.380991,25.266737
55.4639212,25.3937299
55.1737684,25.1016403
-122.5216575,47.3049533
55.5053303,25.3641532
55.3175625,25.2673125
55.377681,25.3159715
55.316907,25.2696287
55.3744133,25.27476
55.3652325,25.2882253
55.3407244,25.2938673
55.2791618,25.18554
55.2762722,25.2143715
55.3176704,25.2319334
-84.30681469999999,33.790911099999995
55.3011352,25.2483647
-123.0242643,49.2625648
55.3097453,25.2712537
55.3708889,25.29425
-117.2532928,33.1327674
-75.99409059999999,40.3283738
55.282477,25.248077
55.6391671,25.3450361
55.2660353,25.2269181
-84.51161239999999,39.1095359
-86.7983362,33.5353889
55.43174,25.272068
55.4524177,25.287064
-90.2909775,38.6349169
54.5921353,24.28991
4.9752074,52.272293
55.4626344,25.309694
5.2758481,52.1786011
19.0776433,47.5189977
8.6586497,50.1155225
-75.2239316,39.9095491
55.3169007,25.2696674
8.6634339,50.1071586
55.3777482,25.3119129
4.7708343,52.3924268
5.29099,52.21177
-85.9718448,32.935787
55.3076553,25.2712591
4.6554308,52.479859
55.365919,25.3060543
55.4821926,25.3482226
5.2898644,52.2114098
55.3781426,25.3176536
55.3674774,25.3021515
55.3473391,25.2790612
51.495153,25.3164531
-114.5718271,35.167263
55.3191567,25.2647437
5.8416017,51.9890958
-81.96961,28.0903393
-84.48078699999999,45.64388
55.393572,25.3375354
55.3858008,25.3429878
55.3875984,25.2920327
55.4518501,25.3062958
55.6522516,25.3313111
55.2595278,25.2113611
8.6845774,50.1332036
55.2914799,25.2607394
-120.2109485,39.3257769
-81.7234682,33.5631641
-3.5178005,55.8830272
55.3209137,25.2289992
-129.9427086,46.423669
55.6345605,25.3486656
5.4624244,52.230229
55.3222444,25.2650851
-84.1439576,39.8210192
55.3534918,25.3072175
8.62907,50.0848
55.3823168,25.2659073
54.4749754,24.4128334
55.392819,25.329858
-4.252188299999999,55.8595692
55.5042393,25.4128693
55.3998177,25.3457433
55.3724573,25.2618633
55.407986,25.328055
5.2797526,52.1206186
5.1038096,52.0910838
8.677281299999999,50.1132823
55.2860514,25.2204508
-121.310736,37.8315472
55.3837591,25.2816175
55.3822591,25.2746446
5.4189994,52.1808583
54.404166,24.4539851
-3.611907,55.069891
4.8923327,52.3770232
53.7258052,23.6602678
55.3288348,25.2634146
8.6489584,50.1051572
8.67596,50.11138
5.17959,52.08603
8.681417399999999,50.1139154
78.40293,17.4937053
55.3097318,25.2386166
-88.0078176,43.0030104
55.3081193,25.2376018
4.6721164,51.8116596
55.3963391,25.354313
-97.184397,49.8132581
8.6771728,50.113961
-4.1746785,55.7606028
55.272107,25.2363785
4.887340399999999,52.389121
55.3292367,25.2865017
55.28232,25.2491637
55.4122285,25.3360053
5.1677927,52.0390037
-117.8050864,33.5800786
-75.3148708,39.7453133
55.3188444,25.2612953
55.3226439,25.2740443
-3.1945946,55.9532418
5.183858799999999,52.2305426
8.6653562,50.1174348
8.6671145,50.1083043
55.5062574,25.3737605
55.454724,25.3050855
-98.5262382,29.5946738
5.1899969,51.693281
55.4801085,25.3454555
8.722432999999999,50.1146793
55.5764434,25.3807714
-118.1240326,33.9915869
55.3309395,25.2788468
-83.28306189999999,42.5451569
8.6800307,50.1128663
-73.4053168,40.6674668
55.5269257,25.4339303
55.3931902,25.3401631
55.2875017,25.2594536
55.398669,25.2690784
44.7371713,10.3171304
55.2864664,25.1957234
55.3395749,25.2871988
55.3729451,25.2978354
55.3882998,25.2671354
55.138978,25.1124317
8.607718,50.144522
55.3478968,25.2816557
55.4448471,25.2921462
53.7276513,23.6611558
8.68078,50.11931
53.7269161,23.6593495
-77.15100509999999,35.5397495
-71.1316646,42.509738
55.3896729,25.2652187
55.3570278,25.2334167
29.9457225,31.2037607
5.2538165,52.1021464
55.2590331,25.2153561
-122.4212009,37.7918769
55.4480631,25.280597
-0.8564668999999999,51.9874307
8.6444256,50.123118
55.3691926,25.2962965
55.3570401,25.276269
5.2359545,52.1375517
4.842660899999999,52.3901333
55.3339146,25.251039
55.4281353,25.3399611
6.1272653,49.6097459
55.2766868,25.1987263
55.4959369,25.4172988
55.3229038,25.2647953
-77.34173679999999,34.812269
55.4100641,25.2888392
53.7181801,23.6149264
8.68513,50.10622
-87.8693412,41.8150212
-86.1309228,39.6435365
55.4770836,25.3817059
55.4392312,25.3952111
55.2435854,25.1727304
8.7621411,50.1052521
55.4569678,25.3242106
55.3409867,25.2840866
55.3004571,25.2476178
6.1154654,50.7642348
8.7029725,50.1167386
55.5492114,25.2462726
-4.2521998,55.8584936
55.2958822,25.2624422
55.3168783,25.2379198
55.3309395,25.2788468
8.672653799999999,50.1120299
55.5225024,25.2915223
8.6276227,50.128786
-86.732945,33.4672855
55.3828915,25.2659408
55.3754479,25.3274673
55.3939794,25.2230137
-71.2272483,42.6107613
55.619349,25.312811
55.352493,25.271009
55.365513,25.2919567
55.283196,25.2488213
5.541639,52.018022
-84.55520299999999,34.1839831
-3.5812031,55.07546
55.2385035,25.1856159
55.2882356,25.2611027
55.3286355,25.2244758
-90.1255896,42.975298
55.3056307,25.2694217
55.4072941,25.1914615
5.2266203,52.0875723
55.4082186,25.2221014
55.2579782,25.1856168
5.3031102,51.6884396
5.2217433,52.1006442
-3.2001665,55.9520727
5.3698581,52.1377248
-78.7025784,35.809885699999995
5.1330341,52.09151
8.6853867,50.1117812
55.3019256,25.2678394
55.2210635,25.1735189
8.665224199999999,50.10542
55.3089178,25.2378583
55.2693783,25.233083
-74.3679604,40.4222351
55.4548122,25.3151308
-112.152394,37.6747579
-118.3481254,33.8505365
-104.8731166,39.6051104
55.385172,25.2643052
-83.4010891,34.8792147
-4.1189869,55.8687642
55.263454,25.231078
-75.7256668,45.4464491
8.6840443,50.1123867
8.6839856,50.1435849
53.7945546,23.6963949
-76.53492229999999,39.350522
55.3687045,25.2876387
53.7229418,23.6602141
55.4823004,25.240666
55.2224386,25.1363164
55.3674296,25.3067789
55.3077163,25.2681032
-82.2146015,42.4055381
55.3712813,25.3037941
55.3198925,25.225388
55.4091965,25.337477
-71.0506357,42.3512639
55.3020913,25.2530843
55.2989618,25.2392266
55.6430967,25.3473733
55.6266063,25.2985325
55.374995,25.1107768
55.3760255,25.3140326
-95.7395866,41.0460774
55.2861208,25.2574582
55.3485921,25.2773998
55.2807294,25.2204818
55.3655549,25.2897536
54.3714207,24.4910699
55.4112987,25.3679473
55.3057742,25.2729171
-95.3849254,29.8362131
-71.1708087,42.7394418
53.8009236,23.5335523
-0.1604412999999999,51.486405
55.3032527,25.2672137
-2.1982215,54.3042542
55.3356272,25.1537771
55.2776434,25.2190627
-73.32271279999999,40.699755
55.3326308,25.2865587
55.3701814,25.3087968
-3.1694619,56.1955486
8.6760551,50.110645
55.6253705,25.302482
5.1136469,52.1024278
-83.4514683,42.2427382
55.3221243,25.2694781
-2.089772,52.5417975
55.3128342,25.2716425
-87.878722,41.7889971
55.3217482,25.2640899
55.3302754,25.2642546
55.3058728,25.2458243
55.402885,25.3487383
55.3771093,25.3137375
4.8930409,52.3733576
55.6313815,25.3069463
55.4009622,25.2856285
55.28934,25.194223
55.3729914,25.3136423
55.5069375,25.3838125
55.4560578,25.2877023
5.903788,51.981961
55.207002,25.1187682
55.365726,25.2896844
-3.2008283,55.95416
8.6807303,50.111701
-4.245457399999999,55.8585061
-74.8723697,39.9663588
55.398286,25.3431098
55.386895,25.3375266
54.5490332,24.4073391
55.2926798,25.2512522
55.2711976,25.1984672
55.3724646,25.3108669
8.6787323,50.1125187
13.3410226,52.5060173
55.3824345,25.3039373
55.3641047,25.2281054
-81.5494034,28.3764687
-3.1869815,55.9556974
8.76202,50.10151
55.276416,25.1982085
8.681545,50.1124892
55.3770317,25.3259813
55.4472168,25.4032999
55.4197196,25.1745929
55.2850267,25.2210309
-79.2860743,43.7276138
55.3732603,25.3007228
55.3121321,25.2706883
-73.65100699999999,40.788108
5.2673403,52.0470841
55.3001414,25.2645058
6.1407995,46.1817792
55.3538,25.2799
55.2833001,25.2486742
55.3166276,25.2709849
55.5133361,25.4051911
55.2712039,25.2309878
55.340969,25.284011
55.3226439,25.2740443
55.3041995,25.2429057
-93.5966384,46.9924028
5.245703799999999,52.0869021
55.3182372,25.2339847
5.0759117,51.609569
55.4485458,25.4072857
-2.221517,53.172086
-0.2248704,51.3911425
54.3782057,24.4911509
-2.0777925,51.9011967
5.1248568,52.0810741
55.300254,25.2724852
55.3272588,25.2577111
5.3951857,52.1920789
55.2613025,25.2282531
55.3510203,25.279873
55.3057492,25.2725311
55.3580611,25.2361508
8.6299148,50.1183991
8.734469899999999,50.1292624
55.3963547,25.3614138
55.6092561,25.2985461
4.9407872,52.349939
5.897010799999999,51.9581713
8.1442633,53.5133427
54.3722904,24.4691028
55.3683813,25.3012325
55.3178884,25.2673809
-83.4611674,42.3212729
55.385265,25.264207
-96.6485884,29.9379065
55.3790956,25.2678171
55.4483224,25.4198446
54.427234,24.1516231
55.3695528,25.2898356
55.3077436,25.2733704
-72.75750699999999,41.500727
55.2706014,25.2132634
8.6811221,50.1123797
-111.5070266,40.6534423
-117.2183748,38.0587246
55.311574,25.2789888
115.8522565,-31.9755308
55.3894469,25.2980488
55.4076065,25.192408
55.3309395,25.2788468
-3.190756,55.6516767
-97.7820916,37.8996454
55.3247252,25.2606309
-87.83452559999999,41.6026294
8.684683,50.1058404
55.2610023,25.2271987
55.38978,25.28918
55.3670766,25.3035363
55.4475977,25.385055
55.3136174,25.2744226
55.3278717,25.2726516
8.5913005,50.1966882
-3.1935615,55.9487922
55.3536998,25.2333074
-56.5241538,-33.3805104
5.645273,52.031192
55.2079777,25.0619279
-88.8900007,30.3981694
6.9723365,50.9586023
-129.9427086,46.423669
7.9355863,50.5050512
-93.2794324,45.068027
4.8797556,52.358011
-88.6294922,42.6292954
4.8986917,52.3758354
55.3243439,25.2410189
53.7284805,23.6623722
-82.0756378,41.3782424
55.3065482,25.2741325
55.3821525,25.3242711
55.4234028,25.3463841
54.3950242,24.4881152
55.3288842,25.2767848
-3.1986984,55.953505
-2.3506532,54.4748266
55.4020382,25.3339714
55.3971599,25.1271174
55.3696737,25.2736691
-83.8906578,43.9301024
-73.955595,42.0578834
-68.9076547,12.1310878
55.3810525,25.3227926
5.239031799999999,52.0824615
55.2138392,25.1524757
55.2752476,25.2371439
-2.7801663,55.4281463
55.3690639,25.2962813
101.6208641,56.1455035
5.383033,52.1881833
-87.68018719999999,39.6032948
55.3174709,25.2676826
-4.1794801,55.7599564
55.3132751,25.2733431
55.309515,25.278016
55.347186,25.278123
55.4758213,25.3767093
-84.67254059999999,33.7928169
55.3505102,25.2779309
-3.3604844,54.6641572
55.3417967,25.2783475
55.3944531,25.3401248
8.663341299999999,50.1025589
55.5070013,25.3840285
53.7254219,23.6606375
55.3267632,25.2575153
5.049663,52.5124272
55.3719385,25.2601178
8.7063607,50.1131221
55.3226543,25.2304314
-86.6623283,33.4060255
-82.5813464,28.8679783
-83.1078386,39.9490872
55.5260165,25.4275768
-117.3127614,34.4235504
-72.0605748,42.0868597
55.4635609,25.3488294
55.4651664,25.3888805
8.6691193,50.1197096
-3.1880266,55.6521462
23.7703001,41.7736069
55.2749979,25.1860728
8.6833643,50.1108341
55.4182833,25.2173122
55.3174783,25.2676871
139.9282203,35.7799438
55.478674,25.399387
55.2711476,25.2393395
55.5083362,25.396925
55.238168,25.1970541
55.4410702,25.3051703
55.2805678,25.2311744
23.3321924,42.711266
55.4721595,25.2785621
55.2704398,25.2061643
54.3663506,24.4941286
55.5226716,25.3844485
55.5205002,25.3217952
55.3478303,25.2878417
-83.1749475,42.5067728
-2.2865696,52.3779592
8.679966,50.118726
55.3547698,25.2826903
-3.610376,55.0679678
55.5198263,25.4337952
55.2868997,25.2525932
8.6492936,49.9132172
4.9395557,51.6285298
4.4766087,51.9227745
54.3565299,24.476781
55.293761,25.268914
55.3719828,25.2728219
55.2629984,25.2306845
55.2601282,25.1862886
55.6398841,25.3423628
-112.9875623,37.1963511
55.2979003,25.2697553
-86.9142995,35.7812218
-3.5217751,55.6249374
53.9485752,24.3540069
-63.5493712,-16.2834888
6.144529299999999,49.6172216
55.3753937,25.3242008
55.2941746,25.2668047
8.6577254,50.1071056
55.258658,25.214832
55.3205269,25.2756209
55.4206342,25.3300542
55.2905602,25.2635339
55.3182109,25.2341668
5.9869958,50.9391709
55.3222266,25.2650457
55.3775141,25.3021626
55.3025412,25.2475941
4.330202,52.075095
53.7074995,23.6128233
55.4412773,25.3286542
14.4331625,35.9139147
-84.3070233,33.8122791
8.6436842,50.158376
4.8955388,52.3778102
-6.3006752,53.3428506
55.3350471,25.2819764
55.4580895,25.3197767
55.2187884,25.1182442
6.0929103,52.5113133
55.448101,25.298057
-3.6092363,55.0681871
55.4512842,25.3952344
55.3551519,25.2886917
55.3750801,25.2954902
55.34962,25.27823
55.3057769,25.2705486
-117.8617921,34.1064577
8.589390999999999,50.2437213
-4.2521577,55.8643502
5.013379,52.0937219
5.4189994,52.1808583
55.3876474,25.2693917
55.2647982,25.2343852
54.433569,24.4255425
5.148462299999999,52.0902026
55.4078345,25.364457
55.4082365,25.1600368
55.3861469,25.3444058
-2.4306,55.5991842
-4.634061,55.461884
8.6826029,50.1104144
-87.7173633,41.507908
138.6008252,-34.8646558
55.3180495,25.2339702
-97.8756039,29.9887399
55.3055037,25.2698336
55.35912,25.244428
55.3690292,25.287507
55.5807977,25.2569422
55.3768076,25.319518
55.3849246,25.273861
8.766968799999999,50.1039559
-88.0955979,43.0903781
55.3726173,25.2919126
55.2743089,25.1862573
77.3198985,28.4105545
55.3769613,25.2282452
-86.5989804,30.4433637
55.5092565,25.3902439
-85.2529514,41.0602958
55.3622619,25.3222697
-85.05017959999999,33.5901768
55.2991364,25.2723436
-91.3928762,44.9134197
-81.65444269999999,30.8066085
5.167385299999999,52.2740678
-85.9449657,32.9300741
55.497517,25.3299416
55.5243096,25.4109062
8.6939487,50.1475618
55.3187628,25.2595681
55.5151125,25.2570972
55.5203549,25.4332683
-3.3987438,55.9906774
53.7268473,23.6669801
55.3746249,25.1115996
55.3221565,25.2645378
55.368006,25.2912379
55.4220921,25.2204933
-119.783249,36.731788
5.0420045,52.0188421
-118.4117325,34.020479
53.7037957,23.6192346
55.3288111,25.2645251
55.4488424,25.399027
53.7141254,23.6280645
53.7033602,23.6556714
55.3452004,25.279251
55.3984765,25.3432188
55.37582,25.268204
55.2971194,25.2735649
4.3395011,51.9096841
55.2708738,25.239499
8.6799881,50.1133115
-77.7964339,38.7136757
55.3852467,25.2642067
-4.2716658,55.8276865
55.3454035,25.2768863
-4.119119599999999,55.8686836
55.3970539,25.3354996
5.1126477,52.112635
55.3267753,25.263731
53.729329,23.6616895
55.441051,25.2211
55.3178977,25.232794
55.3420281,25.2593795
55.3334957,25.256924
4.93545,52.3635889
55.3204123,25.2279023
-2.9382114,54.8959167
55.222714,25.0351834
8.6711853,50.1181375
55.2651924,25.232616
55.3754433,25.3143592
8.6761623,50.110992
55.2699517,25.1954399
5.3950236,51.4981494
55.313098,25.2648748
55.3177103,25.2672466
55.3190106,25.2802975
55.2609492,25.2074707
-3.4431157,55.3301168
5.131056699999999,52.089094
55.3357469,25.2536865
55.2920745,25.263338
-74.029516,40.6192939
55.3883763,25.3235381
4.6384587,51.8450263
4.8884892,52.3746547
55.3673482,25.3072297
55.227488,25.0760224
55.3194067,25.2310872
55.4016674,25.3198296
55.3726462,25.2980471
-84.718944,44.6629712
55.2781656,25.2089972
73.936691,18.5464236
55.3074375,25.2720625
55.4583783,25.3805501
5.292368,52.171739
55.4637384,25.3902429
55.2935568,25.2631795
55.3688347,25.2958828
-3.1895948,55.9528595
55.2751697,25.2064253
55.3858504,25.3429913
55.4910685,25.2482775
55.2109863,25.1309105
55.3463648,25.2783465
55.3222021,25.2626209
55.3733294,25.3007591
55.2667434,25.2002008
55.392405,25.287985
55.331998,25.2723087
55.3057334,25.270702
55.3764512,25.3268634
5.385304199999999,52.1461034
-73.6835649,40.829485
55.3768933,25.2677552
-99.9626978,31.9550627
53.7572559,23.5506008
55.3154744,25.2718475
55.3832941,25.3351282
-4.200359,55.8488224
55.4576292,25.3939503
8.684120199999999,50.1067518
55.2115892,25.1488304
5.5819201,52.025543
55.5006867,25.2910317
55.381031,25.266914
4.510375,51.898083
-3.517725,55.882786
8.7324019,50.5466511
55.4538,25.3075385
55.3015286,25.2493308
55.3728993,25.2974909
-122.1783256,48.0581172
53.7027292,23.6590491
55.3320154,25.2541323
55.3756744,25.3365782
55.3302973,25.2734591
55.3719796,25.3007398
8.664878,50.1213966
55.3524963,25.2787055
-115.1696664,35.9652245
55.3208985,25.2815738
-86.972854,36.0477924
4.8546374,52.3804802
55.430033,25.330529
55.5051459,25.2233879
-101.0021351,22.1495865
55.3685573,25.3281246
150.6859962,-35.1338099
55.3060287,25.2544558
55.3095697,25.2738778
55.3112341,25.2737867
55.3137986,25.219323
55.3941148,25.3444136
55.3464972,25.2771174
54.3878958,24.502772
55.2504091,25.2026955
55.3860422,25.2787532
55.3167152,25.2627617
55.51615,25.3835647
4.8349446,52.3643279
55.4326898,25.3989391
5.1337169,52.1148905
-71.4946421,42.751195
8.6320066,50.0863664
55.2764442,25.2369793
55.3674659,25.3452921
55.2618939,25.1852338
55.4587418,25.395424
55.2628775,25.2018719
55.4209331,25.3162095
55.4085319,25.2186841
-3.612273,55.070563
55.4984558,25.4179693
54.3799155,24.4915827
-84.1368789,33.898036999999995
8.6763165,50.120753
55.3509872,25.2837345
55.3182123,25.2232403
53.7285287,23.6600711
55.381664,25.279869
55.2706347,25.2394699
-129.9427086,46.423669
-117.907721,33.8184718
55.388799,25.284755
55.3739825,25.3005018
55.393552,25.289179
1.2930412999999998,52.6243987
8.5678275,50.0488542
55.4173555,25.3404911
15.175801,46.345192
5.0953094,51.9941787
55.3189392,25.2595958
-81.6865,28.8539742
53.7092088,23.6390826
55.312963,25.2743274
-129.9427086,46.423669
8.6784904,50.1025503
55.3732543,25.3002272
4.8921944,52.0857886
-3.4393392,56.3920203
55.5081379,25.405234
55.2707828,25.2048493
55.3723559,25.3334699
53.7291407,23.6621274
4.3753094,52.0027092
55.290251,25.2662907
55.4210932,25.3461555
-72.1438335,42.4567254
55.3130046,25.2695854
-4.0185889,55.8186873
55.3057634,25.2705968
4.7192705,52.539031
53.6991505,23.667533
55.3772943,25.2984142
55.3154731,25.2719876
55.190617,25.0892869
55.3982153,25.2818777
-87.9407765,41.820745
55.6145386,25.3110627
55.3722007,25.297541
8.7263963,50.1434458
55.386753,25.3394224
55.2446368,25.1108762
-85.70712639999999,38.2057299
5.0476116,52.027144
55.3862545,25.339334
55.1223561,25.078502
53.9485752,24.3540069
-93.384463,44.937636
55.3539685,25.2979159
-78.8489532,38.4261741
-84.606822,33.774702
55.3707348,25.295433
55.4951627,25.3688422
55.5454011,25.5153338
55.3097569,25.2570153
55.238232,25.163741
55.3996208,25.260229
55.3862955,25.2723194
5.181159999999999,52.08945
55.406561,25.1702869
55.3089108,25.2667846
55.3908456,25.1534461
-81.46122749999999,28.4110418
-3.1881765,55.9537862
-118.031357,33.7812302
5.2194917,52.0806421
55.330041,25.267318
-103.1970616,44.0872859
55.4462316,25.2483726
55.3266821,25.2574789
55.4344975,25.2959032
8.66401,50.108452
55.3536761,25.2341533
55.33875,25.2460278
55.3747808,25.3001833
55.4765513,25.3761606
-79.1468888,41.8966422
53.7107031,23.6381059
5.1824395,52.1202252
5.0844832,52.1304919
55.2798278,25.187352
55.2311961,25.1920462
-2.5558655,55.4771928
5.428719,52.136864
55.3739505,25.2993145
55.2836018,25.1885514
55.4001337,25.3494079
8.8378225,50.2516273
53.7593329,23.5591068
55.3176373,25.2410098
8.686311,50.1168564
8.675059599999999,50.1109583
8.6753223,50.127648
-84.30370339999999,33.899060299999995
55.3664632,25.2897409
4.3668078,50.8410152
55.3666018,25.287044
-81.7300144,28.0897257
-4.2070355,55.8502094
8.6653734,50.1088098
-87.63207779999999,41.8838228
104.1911177,52.2612468
55.2687319,25.1806607
55.3655556,25.3058333
55.3252245,25.2639631
55.3509279,25.2500586
55.3671151,25.3035791
55.5803428,25.3218754
55.3305826,25.2531207
-78.3220079,40.603373
-2.9336996,54.8928475
54.6460625,24.4270625
8.753281,50.1127777
-3.9173889,55.7719951
55.4019171,25.281935
55.4261734,25.1244709
-99.0821297,40.7224495
46.6868097,24.6660059
-71.5846194,42.065025
58.1492568,23.6451011
77.1869981,28.5967077
4.8508307,52.3605944
55.2775437,25.2125794
55.3986389,25.2843889
4.699272,52.671043
55.3703602,25.3116298
8.681194099999999,50.1129487
-95.6130357,36.3169898
55.336421,25.2771865
4.8938252,52.3742042
4.887743,52.3647898
5.8619813,51.8191498
-81.41475179999999,29.6649395
